-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.378,0.524,0.142,0.457,0.374,0.357,0.268,0.253,0.294,0.290,0.6438,0.6146,0.6595,0.6268,0.6584,0.6310,0.6537,0.6294,0.6514,0.6321,0.16,0.31,0.32,0,0,0.29,1.00,0.54,1,0,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,-0.273,-0.313,1.156,1.211,-0.322,-0.047,1.156,1.211,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.524,0.142,0.457,0.374,0.470,0.268,0.253,0.294,0.290,0.282,0.6595,0.6268,0.6584,0.6310,0.6537,0.6294,0.6514,0.6321,0.6374,0.6230,0.29,1.00,0.54,1,0,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,1.156,1.211,-0.322,-0.047,1.156,1.211,0.076,0.007,1.156,1.211
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.142,0.457,0.374,0.470,0.402,0.253,0.294,0.290,0.282,0.397,0.6584,0.6310,0.6537,0.6294,0.6514,0.6321,0.6374,0.6230,0.6143,0.6059,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,-0.322,-0.047,1.156,1.211,0.076,0.007,1.156,1.211,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.457,0.374,0.470,0.402,0.439,0.294,0.290,0.282,0.397,0.274,0.6537,0.6294,0.6514,0.6321,0.6374,0.6230,0.6143,0.6059,0.5836,0.5810,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,1.156,1.211,0.076,0.007,1.156,1.211,0.076,0.007,-0.394,-0.489
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.374,0.470,0.402,0.439,0.399,0.290,0.282,0.397,0.274,0.297,0.6514,0.6321,0.6374,0.6230,0.6143,0.6059,0.5836,0.5810,0.5586,0.5608,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,0.74,0.47,0.26,0,1,0.076,0.007,1.156,1.211,0.076,0.007,-0.394,-0.489,0.084,0.156
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.470,0.402,0.439,0.399,0.326,0.282,0.397,0.274,0.297,0.450,0.6374,0.6230,0.6143,0.6059,0.5836,0.5810,0.5586,0.5608,0.5471,0.5512,0.29,1.00,0.54,1,0,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,1.156,1.211,0.076,0.007,-0.394,-0.489,0.084,0.156,1.605,1.342
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.402,0.439,0.399,0.326,0.218,0.397,0.274,0.297,0.450,0.410,0.6143,0.6059,0.5836,0.5810,0.5586,0.5608,0.5471,0.5512,0.5374,0.5419,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.076,0.007,-0.394,-0.489,0.084,0.156,1.605,1.342,-0.273,-0.313
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.439,0.399,0.326,0.218,0.377,0.274,0.297,0.450,0.410,0.251,0.5836,0.5810,0.5586,0.5608,0.5471,0.5512,0.5374,0.5419,0.5228,0.5281,1.00,0.92,0.26,0,1,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.66,0.58,0.15,0,0,-0.394,-0.489,0.084,0.156,1.605,1.342,-0.273,-0.313,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.399,0.326,0.218,0.377,0.195,0.297,0.450,0.410,0.251,0.363,0.5586,0.5608,0.5471,0.5512,0.5374,0.5419,0.5228,0.5281,0.5102,0.5176,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.084,0.156,1.605,1.342,-0.273,-0.313,0.076,0.007,-0.269,-0.178
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.326,0.218,0.377,0.195,0.056,0.450,0.410,0.251,0.363,0.326,0.5471,0.5512,0.5374,0.5419,0.5228,0.5281,0.5102,0.5176,0.5118,0.5191,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,1.605,1.342,-0.273,-0.313,0.076,0.007,-0.269,-0.178,-0.480,-0.335
-1,-1,-1,-1,0.446,-1,-1,-1,-1,-1,0.218,0.377,0.195,0.056,0.227,0.410,0.251,0.363,0.326,0.646,0.5374,0.5419,0.5228,0.5281,0.5102,0.5176,0.5118,0.5191,0.5126,0.5190,0.16,0.31,0.32,0,0,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,-0.273,-0.313,0.076,0.007,-0.269,-0.178,-0.480,-0.335,1.605,1.342
-1,-1,-1,0.502,-1,-1,-1,-1,-1,-1,0.377,0.195,0.056,0.227,0.356,0.251,0.363,0.326,0.646,0.406,0.5228,0.5281,0.5102,0.5176,0.5118,0.5191,0.5126,0.5190,0.5126,0.5198,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.076,0.007,-0.269,-0.178,-0.480,-0.335,1.605,1.342,0.008,0.038
-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.195,0.056,0.227,0.356,0.151,0.363,0.326,0.646,0.406,0.313,0.5102,0.5176,0.5118,0.5191,0.5126,0.5190,0.5126,0.5198,0.4983,0.5106,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.30,0.45,0.11,0,0,-0.269,-0.178,-0.480,-0.335,1.605,1.342,0.008,0.038,-0.269,-0.178
-1,0.287,-1,-1,0.399,-1,-1,-1,-1,0.399,0.056,0.227,0.356,0.151,0.109,0.326,0.646,0.406,0.313,0.957,0.5118,0.5191,0.5126,0.5190,0.5126,0.5198,0.4983,0.5106,0.4875,0.4998,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,-0.480,-0.335,1.605,1.342,0.008,0.038,-0.269,-0.178,-0.480,-0.335
0.353,-1,-1,0.376,-1,-1,-1,-1,0.376,-1,0.227,0.356,0.151,0.109,0.208,0.646,0.406,0.313,0.957,0.521,0.5126,0.5190,0.5126,0.5198,0.4983,0.5106,0.4875,0.4998,0.4660,0.4776,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.04,0.53,0.00,0,0,1.605,1.342,0.008,0.038,-0.269,-0.178,-0.480,-0.335,-0.049,-0.086
-1,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,0.356,0.151,0.109,0.208,0.467,0.406,0.313,0.957,0.521,0.399,0.5126,0.5198,0.4983,0.5106,0.4875,0.4998,0.4660,0.4776,0.4309,0.4447,0.03,0.56,0.33,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.04,0.53,0.00,0,0,0.05,0.92,0.37,0,1,0.008,0.038,-0.269,-0.178,-0.480,-0.335,-0.049,-0.086,-0.287,-0.409
-1,0.618,-1,-1,-1,-1,0.618,-1,-1,-1,0.151,0.109,0.208,0.467,0.227,0.313,0.957,0.521,0.399,0.414,0.4983,0.5106,0.4875,0.4998,0.4660,0.4776,0.4309,0.4447,0.3881,0.4066,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.04,0.53,0.00,0,0,0.05,0.92,0.37,0,1,0.30,0.45,0.11,0,0,-0.269,-0.178,-0.480,-0.335,-0.049,-0.086,-0.287,-0.409,-0.269,-0.178
0.475,-1,-1,-1,0.512,0.475,-1,-1,-1,0.512,0.109,0.208,0.467,0.227,0.184,0.957,0.521,0.399,0.414,0.957,0.4875,0.4998,0.4660,0.4776,0.4309,0.4447,0.3881,0.4066,0.3597,0.3782,0.00,0.25,0.45,0,0,0.04,0.53,0.00,0,0,0.05,0.92,0.37,0,1,0.30,0.45,0.11,0,0,0.75,0.14,0.71,0,0,-0.480,-0.335,-0.049,-0.086,-0.287,-0.409,-0.269,-0.178,-0.172,-0.109
-1,-1,-1,0.418,0.405,-1,-1,-1,0.418,0.405,0.208,0.467,0.227,0.184,0.310,0.521,0.399,0.414,0.957,0.986,0.4660,0.4776,0.4309,0.4447,0.3881,0.4066,0.3597,0.3782,0.3482,0.3610,0.04,0.53,0.00,0,0,0.05,0.92,0.37,0,1,0.30,0.45,0.11,0,0,0.75,0.14,0.71,0,0,0.04,0.53,0.00,0,0,-0.049,-0.086,-0.287,-0.409,-0.269,-0.178,-0.172,-0.109,-0.049,-0.086
-1,-1,0.000,0.896,0.568,-1,-1,0.000,0.896,-1,0.467,0.227,0.184,0.310,0.295,0.399,0.414,0.957,0.986,0.717,0.4309,0.4447,0.3881,0.4066,0.3597,0.3782,0.3482,0.3610,0.3452,0.3474,0.05,0.92,0.37,0,1,0.30,0.45,0.11,0,0,0.75,0.14,0.71,0,0,0.04,0.53,0.00,0,0,0.74,0.47,0.26,0,1,-0.287,-0.409,-0.269,-0.178,-0.172,-0.109,-0.049,-0.086,0.084,0.156
-1,0.896,0.000,0.650,0.613,-1,0.896,0.000,-1,-1,0.227,0.184,0.310,0.295,0.505,0.414,0.957,0.986,0.717,0.672,0.3881,0.4066,0.3597,0.3782,0.3482,0.3610,0.3452,0.3474,0.3396,0.3325,0.30,0.45,0.11,0,0,0.75,0.14,0.71,0,0,0.04,0.53,0.00,0,0,0.74,0.47,0.26,0,1,0.29,1.00,0.54,1,0,-0.269,-0.178,-0.172,-0.109,-0.049,-0.086,0.084,0.156,1.156,1.211
0.568,0.650,0.000,0.576,0.623,0.568,0.650,-1,-1,0.623,0.184,0.310,0.295,0.505,0.417,0.957,0.986,0.717,0.672,0.800,0.3597,0.3782,0.3482,0.3610,0.3452,0.3474,0.3396,0.3325,0.3454,0.3268,0.75,0.14,0.71,0,0,0.04,0.53,0.00,0,0,0.74,0.47,0.26,0,1,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,-0.172,-0.109,-0.049,-0.086,0.084,0.156,1.156,1.211,1.156,1.211
0.613,0.576,0.000,0.557,-1,0.613,-1,-1,0.557,-1,0.310,0.295,0.505,0.417,0.084,0.986,0.717,0.672,0.800,0.426,0.3482,0.3610,0.3452,0.3474,0.3396,0.3325,0.3454,0.3268,0.3623,0.3313,0.04,0.53,0.00,0,0,0.74,0.47,0.26,0,1,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,-0.049,-0.086,0.084,0.156,1.156,1.211,1.156,1.211,-0.269,-0.178
0.623,0.557,0.000,-1,0.520,-1,-1,0.000,-1,-1,0.295,0.505,0.417,0.084,0.368,0.717,0.672,0.800,0.426,0.695,0.3452,0.3474,0.3396,0.3325,0.3454,0.3268,0.3623,0.3313,0.3823,0.3410,0.74,0.47,0.26,0,1,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,0.29,1.00,0.54,1,0,0.084,0.156,1.156,1.211,1.156,1.211,-0.269,-0.178,1.156,1.211
0.597,0.591,-1,0.460,0.247,-1,0.591,-1,-1,-1,0.505,0.417,0.084,0.368,0.450,0.672,0.800,0.426,0.695,0.591,0.3396,0.3325,0.3454,0.3268,0.3623,0.3313,0.3823,0.3410,0.3994,0.3497,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,1.156,1.211,1.156,1.211,-0.269,-0.178,1.156,1.211,1.156,1.211
0.520,-1,0.000,0.213,-1,0.520,-1,-1,-1,-1,0.417,0.084,0.368,0.450,0.134,0.800,0.426,0.695,0.591,0.447,0.3454,0.3268,0.3623,0.3313,0.3823,0.3410,0.3994,0.3497,0.4067,0.3483,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,1.156,1.211,-0.269,-0.178,1.156,1.211,1.156,1.211,-0.269,-0.178
-1,0.213,0.000,-1,0.257,-1,-1,-1,-1,-1,0.084,0.368,0.450,0.134,0.090,0.426,0.695,0.591,0.447,0.548,0.3623,0.3313,0.3823,0.3410,0.3994,0.3497,0.4067,0.3483,0.4180,0.3498,0.30,0.45,0.11,0,0,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,-0.269,-0.178,1.156,1.211,1.156,1.211,-0.269,-0.178,-0.322,-0.047
0.503,0.287,-1,0.588,-1,-1,-1,-1,-1,-1,0.368,0.450,0.134,0.090,0.292,0.695,0.591,0.447,0.548,0.266,0.3823,0.3410,0.3994,0.3497,0.4067,0.3483,0.4180,0.3498,0.4286,0.3512,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,1.156,1.211,1.156,1.211,-0.269,-0.178,-0.322,-0.047,-0.269,-0.178
0.257,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.450,0.134,0.090,0.292,0.331,0.591,0.447,0.548,0.266,0.457,0.3994,0.3497,0.4067,0.3483,0.4180,0.3498,0.4286,0.3512,0.4397,0.3526,0.29,1.00,0.54,1,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,1.00,0.92,0.26,0,1,1.156,1.211,-0.269,-0.178,-0.322,-0.047,-0.269,-0.178,-0.394,-0.489
-1,0.430,-1,-1,-1,-1,-1,-1,-1,-1,0.134,0.090,0.292,0.331,0.096,0.447,0.548,0.266,0.457,0.252,0.4067,0.3483,0.4180,0.3498,0.4286,0.3512,0.4397,0.3526,0.4560,0.3583,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,-0.269,-0.178,-0.322,-0.047,-0.269,-0.178,-0.394,-0.489,-0.480,-0.335
0.324,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.090,0.292,0.331,0.096,0.316,0.548,0.266,0.457,0.252,0.451,0.4180,0.3498,0.4286,0.3512,0.4397,0.3526,0.4560,0.3583,0.4591,0.3547,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,-0.322,-0.047,-0.269,-0.178,-0.394,-0.489,-0.480,-0.335,-0.287,-0.409
-1,-1,-1,-1,0.260,-1,-1,-1,-1,-1,0.292,0.331,0.096,0.316,0.433,0.266,0.457,0.252,0.451,0.604,0.4286,0.3512,0.4397,0.3526,0.4560,0.3583,0.4591,0.3547,0.4557,0.3465,0.30,0.45,0.11,0,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,0.76,1.00,0.71,1,0,-0.269,-0.178,-0.394,-0.489,-0.480,-0.335,-0.287,-0.409,1.605,1.342
-1,-1,-1,0.384,0.225,-1,-1,-1,-1,-1,0.331,0.096,0.316,0.433,0.378,0.457,0.252,0.451,0.604,0.709,0.4397,0.3526,0.4560,0.3583,0.4591,0.3547,0.4557,0.3465,0.4461,0.3333,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,-0.394,-0.489,-0.480,-0.335,-0.287,-0.409,1.605,1.342,0.008,0.038
-1,-1,0.000,0.194,-1,-1,-1,-1,-1,-1,0.096,0.316,0.433,0.378,0.375,0.252,0.451,0.604,0.709,0.439,0.4560,0.3583,0.4591,0.3547,0.4557,0.3465,0.4461,0.3333,0.4295,0.3146,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.76,1.00,0.71,1,0,-0.480,-0.335,-0.287,-0.409,1.605,1.342,0.008,0.038,1.605,1.342
-1,0.194,0.000,-1,0.578,-1,-1,-1,-1,-1,0.316,0.433,0.378,0.375,0.184,0.451,0.604,0.709,0.439,0.604,0.4591,0.3547,0.4557,0.3465,0.4461,0.3333,0.4295,0.3146,0.4102,0.2983,0.05,0.92,0.37,0,1,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.76,1.00,0.71,1,0,0.00,0.25,0.45,0,0,-0.287,-0.409,1.605,1.342,0.008,0.038,1.605,1.342,-0.322,-0.047
0.337,0.253,-1,0.230,0.400,-1,-1,-1,-1,-1,0.433,0.378,0.375,0.184,0.360,0.604,0.709,0.439,0.604,0.563,0.4557,0.3465,0.4461,0.3333,0.4295,0.3146,0.4102,0.2983,0.3949,0.2882,0.76,1.00,0.71,1,0,0.03,0.56,0.33,0,0,0.76,1.00,0.71,1,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,1.605,1.342,0.008,0.038,1.605,1.342,-0.322,-0.047,-0.394,-0.489
0.578,-1,0.000,0.222,-1,-1,-1,-1,-1,-1,0.378,0.375,0.184,0.360,0.304,0.709,0.439,0.604,0.563,0.306,0.4461,0.3333,0.4295,0.3146,0.4102,0.2983,0.3949,0.2882,0.3926,0.2878,0.03,0.56,0.33,0,0,0.76,1.00,0.71,1,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.008,0.038,1.605,1.342,-0.322,-0.047,-0.394,-0.489,0.076,0.007
-1,0.222,0.000,-1,-1,-1,-1,-1,-1,-1,0.375,0.184,0.360,0.304,0.483,0.439,0.604,0.563,0.306,0.427,0.4295,0.3146,0.4102,0.2983,0.3949,0.2882,0.3926,0.2878,0.3910,0.2880,0.76,1.00,0.71,1,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,1.605,1.342,-0.322,-0.047,-0.394,-0.489,0.076,0.007,-0.394,-0.489
0.241,-0.038,-1,-1,-1,-1,-1,-1,-1,-1,0.184,0.360,0.304,0.483,0.460,0.604,0.563,0.306,0.427,0.377,0.4102,0.2983,0.3949,0.2882,0.3926,0.2878,0.3910,0.2880,0.3762,0.2781,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,0.29,1.00,0.54,1,0,-0.322,-0.047,-0.394,-0.489,0.076,0.007,-0.394,-0.489,1.156,1.211
0.180,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.360,0.304,0.483,0.460,0.118,0.563,0.306,0.427,0.377,0.457,0.3949,0.2882,0.3926,0.2878,0.3910,0.2880,0.3762,0.2781,0.3751,0.2809,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,0.29,1.00,0.54,1,0,0.00,0.25,0.45,0,0,-0.394,-0.489,0.076,0.007,-0.394,-0.489,1.156,1.211,-0.480,-0.335
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.304,0.483,0.460,0.118,0.289,0.306,0.427,0.377,0.457,0.310,0.3926,0.2878,0.3910,0.2880,0.3762,0.2781,0.3751,0.2809,0.3796,0.2858,0.66,0.58,0.15,0,0,1.00,0.92,0.26,0,1,0.29,1.00,0.54,1,0,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,0.076,0.007,-0.394,-0.489,1.156,1.211,-0.480,-0.335,0.084,0.156
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.483,0.460,0.118,0.289,0.448,0.427,0.377,0.457,0.310,0.394,0.3910,0.2880,0.3762,0.2781,0.3751,0.2809,0.3796,0.2858,0.3885,0.2957,1.00,0.92,0.26,0,1,0.29,1.00,0.54,1,0,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,-0.394,-0.489,1.156,1.211,-0.480,-0.335,0.084,0.156,-0.394,-0.489
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.460,0.118,0.289,0.448,0.244,0.377,0.457,0.310,0.394,0.365,0.3762,0.2781,0.3751,0.2809,0.3796,0.2858,0.3885,0.2957,0.3876,0.3003,0.29,1.00,0.54,1,0,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,1.156,1.211,-0.480,-0.335,0.084,0.156,-0.394,-0.489,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.118,0.289,0.448,0.244,0.085,0.457,0.310,0.394,0.365,0.232,0.3751,0.2809,0.3796,0.2858,0.3885,0.2957,0.3876,0.3003,0.3810,0.3000,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,-0.480,-0.335,0.084,0.156,-0.394,-0.489,0.076,0.007,-0.269,-0.178
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.289,0.448,0.244,0.085,0.109,0.310,0.394,0.365,0.232,0.283,0.3796,0.2858,0.3885,0.2957,0.3876,0.3003,0.3810,0.3000,0.3749,0.2993,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,0.084,0.156,-0.394,-0.489,0.076,0.007,-0.269,-0.178,-0.322,-0.047
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.448,0.244,0.085,0.109,0.307,0.394,0.365,0.232,0.283,0.374,0.3885,0.2957,0.3876,0.3003,0.3810,0.3000,0.3749,0.2993,0.3739,0.3043,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,-0.394,-0.489,0.076,0.007,-0.269,-0.178,-0.322,-0.047,-0.394,-0.489
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.244,0.085,0.109,0.307,0.064,0.365,0.232,0.283,0.374,0.503,0.3876,0.3003,0.3810,0.3000,0.3749,0.2993,0.3739,0.3043,0.3829,0.3187,0.66,0.58,0.15,0,0,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.076,0.007,-0.269,-0.178,-0.322,-0.047,-0.394,-0.489,-0.322,-0.047
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.085,0.109,0.307,0.064,0.073,0.232,0.283,0.374,0.503,0.292,0.3810,0.3000,0.3749,0.2993,0.3739,0.3043,0.3829,0.3187,0.3831,0.3254,0.30,0.45,0.11,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.05,0.30,0.34,0,0,-0.269,-0.178,-0.322,-0.047,-0.394,-0.489,-0.322,-0.047,-0.357,-0.206
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.109,0.307,0.064,0.073,0.296,0.283,0.374,0.503,0.292,0.432,0.3749,0.2993,0.3739,0.3043,0.3829,0.3187,0.3831,0.3254,0.3901,0.3374,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.05,0.30,0.34,0,0,1.00,0.92,0.26,0,1,-0.322,-0.047,-0.394,-0.489,-0.322,-0.047,-0.357,-0.206,-0.394,-0.489
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.307,0.064,0.073,0.296,0.155,0.374,0.503,0.292,0.432,0.322,0.3739,0.3043,0.3829,0.3187,0.3831,0.3254,0.3901,0.3374,0.3968,0.3490,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.05,0.30,0.34,0,0,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,-0.394,-0.489,-0.322,-0.047,-0.357,-0.206,-0.394,-0.489,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.064,0.073,0.296,0.155,0.095,0.503,0.292,0.432,0.322,0.503,0.3829,0.3187,0.3831,0.3254,0.3901,0.3374,0.3968,0.3490,0.3954,0.3527,0.00,0.25,0.45,0,0,0.05,0.30,0.34,0,0,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.05,0.30,0.34,0,0,-0.322,-0.047,-0.357,-0.206,-0.394,-0.489,0.076,0.007,-0.357,-0.206
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.073,0.296,0.155,0.095,0.331,0.292,0.432,0.322,0.503,0.276,0.3831,0.3254,0.3901,0.3374,0.3968,0.3490,0.3954,0.3527,0.3904,0.3548,0.05,0.30,0.34,0,0,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.05,0.30,0.34,0,0,0.76,1.00,0.71,1,0,-0.357,-0.206,-0.394,-0.489,0.076,0.007,-0.357,-0.206,1.605,1.342
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.296,0.155,0.095,0.331,0.339,0.432,0.322,0.503,0.276,0.283,0.3901,0.3374,0.3968,0.3490,0.3954,0.3527,0.3904,0.3548,0.3874,0.3593,1.00,0.92,0.26,0,1,0.66,0.58,0.15,0,0,0.05,0.30,0.34,0,0,0.76,1.00,0.71,1,0,0.74,0.47,0.26,0,1,-0.394,-0.489,0.076,0.007,-0.357,-0.206,1.605,1.342,0.084,0.156
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.155,0.095,0.331,0.339,0.212,0.322,0.503,0.276,0.283,0.262,0.3968,0.3490,0.3954,0.3527,0.3904,0.3548,0.3874,0.3593,0.3872,0.3674,0.66,0.58,0.15,0,0,0.05,0.30,0.34,0,0,0.76,1.00,0.71,1,0,0.74,0.47,0.26,0,1,0.30,0.45,0.11,0,0,0.076,0.007,-0.357,-0.206,1.605,1.342,0.084,0.156,-0.269,-0.178
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.095,0.331,0.339,0.212,0.299,0.503,0.276,0.283,0.262,0.455,0.3954,0.3527,0.3904,0.3548,0.3874,0.3593,0.3872,0.3674,0.3939,0.3801,0.05,0.30,0.34,0,0,0.76,1.00,0.71,1,0,0.74,0.47,0.26,0,1,0.30,0.45,0.11,0,0,0.66,0.58,0.15,0,0,-0.357,-0.206,1.605,1.342,0.084,0.156,-0.269,-0.178,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.331,0.339,0.212,0.299,0.548,0.276,0.283,0.262,0.455,0.362,0.3904,0.3548,0.3874,0.3593,0.3872,0.3674,0.3939,0.3801,0.4044,0.3938,0.76,1.00,0.71,1,0,0.74,0.47,0.26,0,1,0.30,0.45,0.11,0,0,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,1.605,1.342,0.084,0.156,-0.269,-0.178,0.076,0.007,1.156,1.211
